"","force"
"1",1847.67
"2",1826.96
"3",1909.19
"4",1867.47
"5",1893.79
"6",1937.94
"7",1887.34
"8",1882.79
"9",1818.44
"10",1907.17
"11",1958.52
"12",1894.14
"13",1998.67
"14",1870.63
