"","force"
"1",205795.65
"2",191416.27
"3",191484.69
"4",197430.35
"5",208924.67
"6",205736.54
"7",205270.4
"8",194968.14
"9",200259.81
"10",199912.62
"11",190318.35
"12",206750.55
"13",199711.16
"14",197787.04
"15",190671.84
"16",199053.72
"17",207525.52
