"","force"
"1",41216.86
"2",41698.48
"3",38809.8
"4",41255.29
"5",41374.97
"6",40262.26
"7",41923.03
"8",37986.13
"9",39702.11
"10",40607.86
"11",39694.18
"12",41195.43
"13",41960.52
"14",40595.95
"15",41161.24
"16",41541.23
"17",38031.23
"18",40505
"19",40281.3
"20",39309.64
"21",39792.2
"22",38409.71
"23",38184.28
"24",39139.55
"25",37984.17
"26",40961.31
"27",39067.09
"28",39515.94
"29",39331.69
"30",40176.95
"31",38043.78
"32",38055.29
