"","force"
"1",2877.68
"2",2668.38
"3",2742.59
"4",2678.19
"5",2783.7
"6",2717.1
"7",2864.83
"8",2668.12
"9",2847.84
"10",2808.88
"11",2770.74
"12",2835.89
"13",2880.95
