"","force"
"1",12902.13
"2",12733.92
"3",12182.49
"4",12405.89
"5",12828.9
"6",12730.89
"7",12207.98
"8",12846.67
"9",12942.58
"10",13068.92
"11",12338.76
"12",13160.71
"13",13246.28
"14",13006.69
"15",13256.29
"16",12642.65
"17",12476.45
"18",13170.44
"19",12216.51
"20",12389.28
