"","force"
"1",-2695.89
"2",-2644.38
"3",-2556.65
"4",-2734.86
"5",-2653.81
"6",-2696.7
"7",-2798.89
"8",-2724.95
"9",-2792.53
"10",-2803.97
"11",-2623.08
"12",-2595.55
"13",-2725.77
"14",-2569.89
