"","force"
"1",32753.77
"2",33757.52
"3",32444.65
"4",34173.51
"5",34505.67
"6",34713.05
"7",32716.7
"8",34754.51
"9",31867.53
"10",32417.07
"11",33371.24
"12",32838.6
"13",34522.81
"14",32174.03
"15",33867.33
"16",34855.15
"17",32650.53
"18",34119.8
"19",34567.67
"20",31772.72
"21",32948.45
