"","force"
"1",687481.89
"2",690419.74
"3",681678.65
"4",717250.41
"5",681913.06
"6",671929.65
"7",697229.01
"8",676978.39
"9",719897.67
"10",683263.87
"11",700350.9
"12",686681.55
"13",665044.24
"14",693818.8
"15",710512.3
