"","force"
"1",145760.39
"2",145581.83
"3",142247.29
"4",140313.8
"5",136223.48
"6",148917.19
"7",140233.66
"8",147555.76
"9",142410.78
"10",146901.75
"11",140899.17
"12",147173.49
"13",141220.57
"14",144013.96
"15",148967.87
"16",140837.99
"17",135679.37
"18",140908.78
"19",135852.97
"20",144627.91
"21",136573.4
"22",147000.8
"23",148627.01
"24",146827.77
"25",148316.45
"26",136496.72
