"","force"
"1",275174.71
"2",273831.42
"3",292355.69
"4",293415.81
"5",285366.15
"6",300391.31
"7",294186.06
"8",286660.35
"9",298375.21
"10",288743.91
"11",276220.05
"12",291772.53
"13",277234.85
"14",279677.78
"15",286418.28
