"","force"
"1",54534.91
"2",52714.89
"3",51884.53
"4",51475.49
"5",55253.81
"6",54500.05
"7",54966.14
"8",52548.84
"9",52376.34
"10",55788.95
"11",55789.01
"12",51970.63
"13",56426.7
"14",56000.11
"15",55057.34
"16",56005.68
"17",55033.59
"18",54744.93
