"","force"
"1",5423.27
"2",5138.98
"3",5537.76
"4",5086.97
"5",5562.42
"6",5171.99
"7",5588.81
"8",5564.77
"9",5355.28
"10",5511.55
"11",5115.14
"12",5551.67
"13",5528.21
