"","force"
"1",41650
"2",44596.24
"3",42493.69
"4",40801.32
"5",42798.54
"6",43161.69
"7",44300.68
"8",43988.35
"9",41806.77
"10",41323.87
"11",42845.88
"12",43537.01
"13",44472.27
"14",44367.57
"15",43604.39
"16",41598.89
"17",43695
"18",42660.76
"19",41296.56
"20",43828.09
"21",40795.22
"22",43551.75
"23",42468.28
