"","force"
"1",470355.77
"2",465741.31
"3",472271.17
"4",464642.07
"5",443950.1
"6",433079.36
"7",469440.54
"8",475806.69
"9",450946.87
"10",434194.42
"11",472020.04
"12",475633.6
"13",455680.84
