"","force"
"1",244731.68
"2",247008.56
"3",254355.38
"4",253784.84
"5",261896.34
"6",249526.75
"7",250237
"8",261112.26
"9",252782.35
"10",246884.33
"11",249578.11
"12",243144.69
"13",253854.03
"14",242830.65
"15",243643.91
"16",261103.29
"17",254270.33
"18",246438.66
"19",257987.01
"20",251295.6
