"","force"
"1",156843.06
"2",152389.92
"3",154501.05
"4",152357.26
"5",163598.41
"6",152549.25
"7",157662.93
"8",153542.17
"9",159906.01
"10",155138.77
"11",165078.32
"12",159593.47
"13",152274.37
"14",162535.44
"15",163334.95
"16",153132.17
