"","force"
"1",87679.2
"2",91579.75
"3",89501.41
"4",85795.36
"5",91116.57
"6",85077.85
"7",89461.08
"8",84088.17
"9",90483.74
"10",90661.56
"11",83730.47
"12",91671.6
"13",88899.25
"14",84499.05
"15",85776.27
"16",87097.56
