"","force"
"1",52055.19
"2",55960.27
"3",53814.08
"4",56151.85
"5",51906.42
"6",53646.94
"7",54754.76
"8",52642.18
"9",54874.18
"10",52111.78
"11",53256.44
"12",53967.77
"13",55433.63
