"","force"
"1",400393
"2",414115.48
"3",404364.51
"4",403665.24
"5",422794.16
"6",405951.14
"7",386299.06
"8",405564.87
"9",386930.16
"10",396234.55
"11",410180.09
"12",387937.06
"13",425208.36
"14",413152.08
"15",394753.67
