"","force"
"1",182830.18
"2",181943.38
"3",183115.33
"4",181993.17
"5",173293.71
"6",175145.57
"7",182484.41
"8",176113.46
"9",182301.5
"10",178802.86
"11",180543.17
"12",181937.66
"13",187533.43
"14",185709.57
"15",176226.31
"16",181107.65
"17",183639.88
"18",180859.79
"19",176263.23
"20",179445.85
"21",185630.77
"22",180980.34
"23",181641.49
"24",187159.45
