"","force"
"1",-1211.12
"2",-1153.12
"3",-1189.67
"4",-1198.72
"5",-1177.61
"6",-1210.07
"7",-1196.55
"8",-1161
"9",-1235.85
"10",-1162.76
"11",-1224.11
"12",-1256.94
"13",-1179.62
"14",-1250.32
"15",-1193.7
