"","force"
"1",373576.94
"2",381570.18
"3",367143.43
"4",389700.67
"5",377196.51
"6",365182.77
"7",395378.46
"8",367897.95
"9",365271.85
"10",387697.92
"11",395159.51
"12",379747.98
