"","force"
"1",134393.75
"2",133080.02
"3",131039.46
"4",135303.36
"5",129532
"6",139697.22
"7",133864.75
"8",136845.67
"9",133930.37
"10",128621.97
"11",137609.65
"12",130296.37
"13",140001.16
"14",131058.66
"15",129366.6
