"","force"
"1",133445.89
"2",125049.31
"3",128095.44
"4",123819.8
"5",132107.16
"6",127363.22
"7",134231.13
"8",128084.62
"9",134079.78
"10",124698.24
"11",127386.39
"12",133597.86
"13",133352.12
"14",126994.95
"15",122260.6
"16",125996.47
"17",134093.16
"18",126052.76
"19",122921.97
"20",131915.04
"21",124104.31
"22",134489.76
"23",134229.44
