"","force"
"1",14303.39
"2",13440.82
"3",14056.25
"4",13623.56
"5",13900.4
"6",14467.31
"7",13972.39
"8",14517.66
"9",14353.49
"10",13700.38
"11",14402.97
"12",14110.86
"13",14431.53
"14",14424.47
"15",13940.62
