"","force"
"1",19844.43
"2",20312.48
"3",19780.94
"4",20173.06
"5",21491.22
"6",20819.23
"7",19738.87
"8",19506.39
"9",19972.78
"10",20469.64
"11",21291.28
"12",20631.82
"13",21544.05
"14",21442.29
"15",19716.6
"16",20177.42
"17",20430.89
"18",19931.95
"19",20900.19
"20",20524.96
