"","force"
"1",376785.35
"2",364888.02
"3",359845.99
"4",365939.02
"5",378479.16
"6",378775.98
"7",373292.76
"8",377556.43
"9",351860.04
"10",351729.68
"11",356360.99
"12",380012.53
"13",360468.24
"14",370639.88
"15",374953.05
"16",357037.73
"17",367341.35
