"","force"
"1",146674.32
"2",143152.38
"3",143289.7
"4",135855.38
"5",149868.06
"6",143893.32
"7",149694.92
"8",142111.79
"9",142025.91
"10",148486.88
"11",146118.66
"12",138748.34
"13",139377.18
"14",137969.83
"15",146458.86
"16",149205.43
"17",145395.88
