"","force"
"1",33532.46
"2",34920.7
"3",36891.31
"4",35652.43
"5",34995.17
"6",36604.86
"7",34901.48
"8",36584.43
"9",35691.78
"10",36882.5
"11",33906.8
"12",34168.34
