"","force"
"1",17212.38
"2",16572.74
"3",16875.63
"4",16410.52
"5",17084.93
"6",17313.38
"7",16139.1
"8",17279.47
"9",17093.68
"10",16488
"11",17267.14
"12",17234.01
"13",17348.35
"14",16064.57
"15",17078.07
"16",16643.12
