"","force"
"1",76599.49
"2",74572.86
"3",74891.19
"4",76492.94
"5",76628.43
"6",77496.41
"7",78511.12
"8",79688.89
"9",79216.42
"10",76911.32
"11",73551.94
"12",74127.74
"13",78187.64
"14",78088.98
"15",73611.34
"16",78928.41
"17",73185.7
"18",79395.6
"19",76477.76
"20",77108.52
"21",74466.01
"22",73513.69
"23",76318.16
"24",74453.04
"25",79076.61
"26",74672.19
"27",78472.91
"28",78510.5
"29",76835.68
"30",75682.13
