"","force"
"1",430469.69
"2",402506.62
"3",426534.22
"4",405342.83
"5",412802.45
"6",425539.55
"7",397494.25
"8",421229.83
"9",400382.07
"10",396660.86
"11",428493.61
"12",430339.76
"13",428072.73
"14",420756.74
