"","force"
"1",167054.44
"2",172546.6
"3",166184.48
"4",157686.32
"5",171762.53
"6",158063.76
"7",168129.36
"8",157189.85
"9",158475.72
"10",163836.87
"11",168103.35
"12",159674.25
"13",164931.78
