"","force"
"1",71253.02
"2",73668
"3",73397.65
"4",75551.82
"5",77476.65
"6",72317.15
"7",74197.42
"8",72528.15
"9",70670.79
"10",75497.35
"11",76933.48
"12",72644.05
"13",77247.44
"14",74752.67
