"","force"
"1",104.35
"2",99.12
"3",105.44
"4",101.64
"5",103.33
"6",100.32
"7",96.15
"8",95.78
"9",97.82
"10",98.69
"11",102.1
"12",99.02
"13",101.33
"14",103.18
"15",98.5
"16",99.15
"17",103.18
"18",105.04
"19",100.53
"20",97.58
