"","force"
"1",95983.1
"2",97965.5
"3",92994.88
"4",98067.9
"5",95545.72
"6",101862.92
"7",99979.11
"8",101835.68
"9",94802.44
"10",94613.71
"11",92738.68
"12",93936.9
"13",93817.34
"14",95690.92
"15",96054
"16",96638.34
"17",100119.93
"18",100245.75
"19",92535.34
