"","force"
"1",59764.57
"2",63165.95
"3",62818
"4",60039.04
"5",62703.68
"6",61245.92
"7",61176.84
"8",60650.42
"9",58223.71
"10",61765.9
"11",59749.93
"12",63287.73
"13",58852.48
"14",58361.47
"15",58078.36
"16",60688.54
"17",63211.32
"18",61594.12
"19",63583.19
"20",59145.54
"21",58064
"22",61240.69
"23",62280.04
"24",63411.98
"25",59039.87
"26",58842.17
"27",58651.65
"28",60517.54
"29",63728.89
"30",58836.66
"31",61899.97
"32",59252.88
"33",60303.79
"34",58443.85
