"","force"
"1",255482.19
"2",267000.78
"3",247773.35
"4",262154.32
"5",263255.32
"6",262108.45
"7",244155.7
"8",262561.45
"9",252151.18
"10",253287.75
"11",258697.03
"12",256087.98
"13",264658.39
"14",262530.01
"15",254196.07
"16",255805.39
"17",255533.92
"18",267450.62
"19",257028.53
"20",243760.23
"21",255422.75
"22",264425.36
"23",262768.01
"24",250434.08
"25",249225.44
