"","force"
"1",182933.82
"2",180364.77
"3",181112.51
"4",177718.68
"5",187037.42
"6",186081.33
"7",179996.86
"8",183473.99
"9",178169.68
"10",179064.9
"11",173295.92
"12",182998.58
"13",176093.52
"14",180823.49
"15",186105.07
"16",179620.07
"17",180157.27
"18",189847.55
