"","force"
"1",57962.56
"2",61922.35
"3",58755.59
"4",57766.43
"5",60674.46
"6",60599.33
"7",58768.94
"8",60643.75
"9",58395.61
"10",57310.55
"11",58173.42
"12",60221.03
"13",57952.58
"14",61992.06
"15",59435.87
"16",57572.04
