"","force"
"1",76557.58
"2",69816.82
"3",75084.37
"4",75573.4
"5",72054.84
"6",71710.04
"7",71556.26
"8",72467.22
"9",75060.83
"10",71652.59
"11",72646.08
"12",75185.98
"13",70831.03
"14",73310.72
"15",69657.14
"16",70129.08
"17",70580.1
"18",69706.76
"19",70884.68
"20",72533.37
"21",73985.4
