"","force"
"1",23900.61
"2",24198.16
"3",24614.39
"4",25149.76
"5",25201.2
"6",24337.21
"7",23942.43
"8",24344.23
"9",24254.07
"10",24444.89
"11",24331.29
"12",22955.45
"13",25009.96
"14",23388.91
"15",25052.69
"16",23136.47
"17",24037.88
"18",23369.46
"19",24215.65
"20",23337.58
"21",24471.3
