"","force"
"1",-258.59
"2",-272.71
"3",-268.42
"4",-261.99
"5",-262.3
"6",-260.23
"7",-270.5
"8",-258.18
"9",-278.84
"10",-280.14
"11",-271.17
"12",-257.2
"13",-276.16
"14",-256.1
"15",-271
"16",-254.98
