"","force"
"1",102464.66
"2",94522.55
"3",94377.56
"4",96595
"5",102509.11
"6",94568.49
"7",98575.63
"8",93988.13
"9",94248.84
"10",93689.45
"11",94218.09
"12",95798.34
"13",94579.59
"14",100599.31
