"","force"
"1",80286.61
"2",77557.49
"3",77565.66
"4",79486.13
"5",76682.34
"6",77619.97
"7",74621.92
"8",77977.24
"9",73930.84
"10",76542.16
"11",76385.46
"12",75411.54
"13",78976.16
"14",78823.56
"15",80645.8
"16",77959.61
