"","force"
"1",-19640.23
"2",-18590.8
"3",-18101.75
"4",-19727.04
"5",-18635.76
"6",-19723.39
"7",-19645.64
"8",-19431.16
"9",-19360.32
"10",-19610.42
"11",-19215.69
"12",-18236.96
"13",-19774.8
"14",-18107.57
"15",-18720.68
"16",-18324.28
"17",-19507.31
"18",-18676.63
"19",-18106.15
"20",-18126.81
