"","force"
"1",30741.11
"2",31539.19
"3",31122.64
"4",29772.75
"5",31883.68
"6",29754.08
"7",30894.01
"8",30049.37
"9",30160.58
"10",30258.76
"11",31538.45
"12",29869.59
"13",30954.87
"14",31489.13
"15",29359.42
"16",31696.79
"17",31639.61
"18",29793.61
"19",29701.23
"20",31866.98
"21",31078.29
