"","force"
"1",79862.8
"2",79631.11
"3",77443.67
"4",78538.32
"5",76102.47
"6",80548.71
"7",78669.16
"8",79979.72
"9",75932.22
"10",76967.18
"11",81529.43
"12",82432.72
"13",80361.36
"14",78271.73
"15",81443.71
"16",77439.08
