"","force"
"1",58842.77
"2",59066.92
"3",60004.33
"4",56750.84
"5",58356.96
"6",58181.23
"7",59151.43
"8",61680.05
"9",59527.81
"10",59678.07
"11",58336.26
"12",56282.02
"13",57627.47
"14",60273.06
"15",61347.67
"16",61727.23
"17",58163.76
"18",61163.27
"19",59455.06
"20",60541.68
"21",60631.18
"22",60011.38
"23",57655.89
"24",60478.32
"25",58157.25
"26",60738.66
"27",56352.79
"28",57661.91
"29",59297.1
"30",60309.7
"31",60994.23
"32",60403.14
