"","force"
"1",185874.28
"2",186616.64
"3",191303.62
"4",187061.67
"5",190748.83
"6",192735.54
"7",179831.1
"8",190492.3
"9",185662.63
"10",192082.6
"11",191024.33
"12",175910.48
