"","force"
"1",-50053.77
"2",-45838.52
"3",-45935.32
"4",-47536.16
"5",-46583.14
"6",-49615.86
"7",-50008.03
"8",-49716.89
"9",-50088.03
"10",-47391.09
"11",-46908.16
"12",-46133.14
"13",-50384.18
