"","force"
"1",102.83
"2",110.85
"3",111.06
"4",103.46
"5",104.94
"6",103.19
"7",104.69
"8",104.79
"9",110.32
"10",101.98
"11",102.43
"12",103.58
"13",108.44
"14",107.55
"15",102
"16",102.77
"17",102.64
"18",107.92
"19",110.5
"20",104.14
"21",109.02
"22",103.1
"23",103.83
"24",102.49
