"","force"
"1",223621.76
"2",229687.55
"3",226159.03
"4",211467.52
"5",212639.92
"6",212806.05
"7",227769.42
"8",213164.25
"9",217284.02
"10",224393.2
"11",228030.05
"12",212566.96
"13",214753.1
"14",211615.01
"15",216041.59
"16",217222.22
"17",226267.26
