"","force"
"1",205513.54
"2",208548.26
"3",209020.21
"4",219755.66
"5",216425.73
"6",215020.54
"7",221188.59
"8",207368.55
"9",221043.72
"10",211832.23
"11",217432.69
"12",209431.78
