"","force"
"1",82227.2
"2",77127.2
"3",78900.93
"4",78269.49
"5",76187.37
"6",80214.12
"7",81120.08
"8",76098.91
"9",77082.18
"10",80166.9
"11",81930.4
"12",74878.68
"13",76344.98
"14",82036.77
"15",82005.84
"16",75310.32
