"","force"
"1",23377.62
"2",21917.31
"3",23084.82
"4",23653.73
"5",23396.25
"6",23257.59
"7",23887.84
"8",22435.13
"9",23881.06
"10",23684.41
"11",23851.42
"12",23930.86
"13",23456.31
"14",23241.82
"15",22137.11
"16",22541.12
"17",23729.39
"18",23049.46
"19",23472.94
"20",22440.49
"21",23768.4
"22",22870.57
"23",23654.74
"24",23030.4
"25",23697.67
"26",22379.54
"27",22338.11
"28",23022.87
"29",23475.24
