"","force"
"1",88768.93
"2",91674.55
"3",91629.22
"4",86334.5
"5",90405.84
"6",83570.92
"7",85652.43
"8",88427.64
"9",84288
"10",86356.37
"11",85389.95
"12",83911.86
"13",88056.08
"14",84543.78
