"","force"
"1",-523.54
"2",-534
"3",-522.96
"4",-552.19
"5",-515.81
"6",-562.77
"7",-556.92
"8",-550.93
"9",-542.31
"10",-554.26
"11",-546.09
"12",-520.93
"13",-521.33
"14",-516.99
"15",-550.13
"16",-533.94
