"","force"
"1",-247.76
"2",-265.09
"3",-258.97
"4",-256.27
"5",-247.29
"6",-266.69
"7",-251.54
"8",-268.79
"9",-260.87
"10",-251.88
"11",-249.74
"12",-267.9
"13",-248.42
"14",-266
