"","force"
"1",115630.48
"2",116552.64
"3",108636.7
"4",116439.33
"5",107866.12
"6",115570.21
"7",114136.65
"8",115134
"9",109819.3
"10",111392
"11",114023.27
"12",112184.85
"13",113253.61
