"","force"
"1",76523.27
"2",74568.62
"3",71546.47
"4",75094.85
"5",77000.93
"6",74839.38
"7",71227.97
"8",75818.06
"9",77168.89
"10",72638.2
"11",77043.08
"12",76919.27
"13",72950.18
"14",70922.48
"15",72381.5
"16",74317.6
"17",74879.5
"18",71070.84
