"","force"
"1",-169887.67
"2",-174878.67
"3",-167764.07
"4",-178780.19
"5",-171085.38
"6",-176080.49
"7",-182771.4
"8",-175504.65
"9",-179077.4
"10",-177920.76
"11",-176555.59
"12",-184630.27
"13",-182228.93
"14",-181211.09
"15",-178559.95
"16",-176483.09
"17",-172920.87
"18",-185032.39
"19",-175320.98
"20",-180277.79
