"","force"
"1",-52605.68
"2",-51892.39
"3",-52898.98
"4",-53286.77
"5",-53983.35
"6",-53688.7
"7",-50647.3
"8",-53441.89
"9",-52831.82
"10",-49345.8
"11",-51632.43
"12",-53263.89
