"","force"
"1",109312.42
"2",111409.64
"3",111823.42
"4",111112.16
"5",111659.09
"6",107687.85
"7",112601.35
"8",104081.14
"9",112745.04
"10",113165.68
"11",109759.1
"12",113681.29
"13",108586.84
"14",107411.38
"15",109372.89
